//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		690.00	0	4.2840	0	34.2950	0	27.196	0	218.0	0	67.5	0		8	0.01	0	0.000147	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		688.00	0	4.3680	0	34.3030	0	27.193	0	217.2	0	67.4	0		8	0.02	0	0.000146	0	1.90	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		686.00	0	4.4290	0	34.3110	0	27.193	0	215.9	0	67.1	0		8	0.01	0	0.000145	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		684.00	0	4.5140	0	34.3200	0	27.191	0	214.1	0	66.7	0		8	0.01	0	0.000173	0	1.87	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		682.00	0	4.5510	0	34.3250	0	27.191	0	212.7	0	66.3	0		8	0.01	0	0.000148	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		680.00	0	4.5220	0	34.3200	0	27.190	0	212.6	0	66.2	0		8	0.01	0	0.000145	0	1.89	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		678.00	0	4.5770	0	34.3240	0	27.187	0	212.7	0	66.4	0		8	0.01	0	0.000145	0	1.86	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		676.00	0	4.5950	0	34.3260	0	27.187	0	212.4	0	66.3	0		8	0.01	0	0.000142	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		674.00	0	4.6260	0	34.3280	0	27.185	0	212.2	0	66.3	0		8	0.01	0	0.000144	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		672.00	0	4.7060	0	34.3370	0	27.183	0	211.2	0	66.1	0		8	0.01	0	0.000143	0	1.90	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		670.00	0	4.6840	0	34.3330	0	27.182	0	210.8	0	65.9	0		8	0.01	0	0.000147	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		668.00	0	4.6630	0	34.3290	0	27.181	0	211.4	0	66.1	0		8	0.01	0	0.000144	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		666.00	0	4.6550	0	34.3280	0	27.182	0	211.9	0	66.2	0		8	0.01	0	0.000144	0	1.86	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		664.00	0	4.6380	0	34.3220	0	27.179	0	212.7	0	66.4	0		8	0.01	0	0.000141	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		662.00	0	4.6410	0	34.3210	0	27.178	0	213.4	0	66.7	0		8	0.01	0	0.000149	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		660.00	0	4.7010	0	34.3270	0	27.176	0	213.4	0	66.8	0		8	0.01	0	0.000146	0	1.87	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		658.00	0	4.7770	0	34.3350	0	27.173	0	212.3	0	66.6	0		8	0.01	0	0.000149	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		656.00	0	4.8100	0	34.3390	0	27.173	0	211.3	0	66.3	0		8	0.02	0	0.000145	0	1.86	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		654.00	0	4.8310	0	34.3410	0	27.172	0	210.7	0	66.2	0		8	0.01	0	0.000143	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		652.00	0	4.8330	0	34.3410	0	27.172	0	210.5	0	66.1	0		8	0.02	0	0.000181	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		650.00	0	4.8310	0	34.3410	0	27.172	0	210.5	0	66.1	0	30.20	0	0.01	0	0.000145	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		648.00	0	4.8310	0	34.3410	0	27.172	0	210.5	0	66.1	0		8	0.01	0	0.000148	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		646.00	0	4.8240	0	34.3380	0	27.171	0	210.9	0	66.2	0		8	0.01	0	0.000152	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		644.00	0	4.8500	0	34.3390	0	27.168	0	211.1	0	66.3	0		8	0.01	0	0.000148	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		642.00	0	4.8520	0	34.3390	0	27.168	0	211.2	0	66.3	0		8	0.01	0	0.000146	0	1.86	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		640.00	0	4.8500	0	34.3380	0	27.168	0	211.4	0	66.4	0		8	0.02	0	0.000156	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		638.00	0	4.8500	0	34.3360	0	27.166	0	211.6	0	66.5	0		8	0.01	0	0.000146	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		636.00	0	4.8460	0	34.3350	0	27.166	0	212.1	0	66.6	0		8	0.01	0	0.000154	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		634.00	0	4.8390	0	34.3320	0	27.164	0	212.5	0	66.7	0		8	0.01	0	0.000145	0	1.86	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		632.00	0	4.8050	0	34.3260	0	27.163	0	213.3	0	66.9	0		8	0.01	0	0.000144	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		630.00	0	4.7800	0	34.3200	0	27.161	0	214.5	0	67.2	0		8	0.01	0	0.000153	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		628.00	0	4.7570	0	34.3150	0	27.160	0	215.7	0	67.6	0		8	0.01	0	0.000148	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		626.00	0	4.7280	0	34.3080	0	27.158	0	217.0	0	67.9	0		8	0.01	0	0.000150	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		624.00	0	4.7230	0	34.3050	0	27.156	0	218.2	0	68.3	0		8	0.01	0	0.000146	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		622.00	0	4.7370	0	34.3060	0	27.155	0	218.7	0	68.5	0		8	0.01	0	0.000142	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		620.00	0	4.7070	0	34.2990	0	27.153	0	219.5	0	68.7	0		8	0.01	0	0.000147	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		618.00	0	4.6950	0	34.2960	0	27.152	0	220.5	0	69.0	0		8	0.01	0	0.000148	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		616.00	0	4.7020	0	34.2960	0	27.151	0	221.2	0	69.2	0		8	0.01	0	0.000147	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		614.00	0	4.7950	0	34.3050	0	27.148	0	220.6	0	69.2	0		8	0.01	0	0.000148	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		612.00	0	4.8770	0	34.3140	0	27.146	0	219.4	0	68.9	0		8	0.01	0	0.000150	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		610.00	0	4.9510	0	34.3230	0	27.144	0	217.7	0	68.5	0		8	0.01	0	0.000165	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		608.00	0	4.9500	0	34.3240	0	27.145	0	216.7	0	68.2	0		8	0.02	0	0.000148	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		606.00	0	4.9380	0	34.3220	0	27.145	0	216.5	0	68.1	0		8	0.01	0	0.000150	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		604.00	0	4.9330	0	34.3210	0	27.145	0	216.9	0	68.3	0		8	0.01	0	0.000145	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		602.00	0	4.9330	0	34.3200	0	27.144	0	217.2	0	68.3	0	29.60	0	0.01	0	0.000147	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		600.00	0	4.9110	0	34.3150	0	27.142	0	218.0	0	68.5	0		8	0.01	0	0.000145	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		598.00	0	4.9510	0	34.3180	0	27.140	0	218.1	0	68.6	0		8	0.01	0	0.000144	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		596.00	0	4.9660	0	34.3190	0	27.139	0	218.0	0	68.6	0		8	0.01	0	0.000147	0	1.75	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		594.00	0	4.9710	0	34.3190	0	27.139	0	217.9	0	68.6	0		8	0.01	0	0.000145	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		592.00	0	4.9370	0	34.3120	0	27.137	0	218.5	0	68.7	0		8	0.01	0	0.000147	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		590.00	0	4.9300	0	34.3100	0	27.136	0	219.6	0	69.1	0		8	0.01	0	0.000154	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		588.00	0	5.0170	0	34.3180	0	27.133	0	219.2	0	69.1	0		8	0.01	0	0.000152	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		586.00	0	5.0350	0	34.3200	0	27.132	0	218.6	0	68.9	0		8	0.01	0	0.000146	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		584.00	0	5.0290	0	34.3190	0	27.132	0	218.6	0	68.9	0		8	0.01	0	0.000147	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		582.00	0	5.0450	0	34.3190	0	27.130	0	218.7	0	69.0	0		8	0.01	0	0.000147	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		580.00	0	4.9840	0	34.3080	0	27.129	0	219.5	0	69.1	0		8	0.01	0	0.000147	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		578.00	0	4.9360	0	34.2980	0	27.126	0	221.5	0	69.7	0		8	0.01	0	0.000145	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		576.00	0	4.9510	0	34.2980	0	27.124	0	222.7	0	70.1	0		8	0.01	0	0.000146	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		574.00	0	4.9770	0	34.2950	0	27.119	0	223.0	0	70.2	0		8	0.01	0	0.000147	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		572.00	0	4.9710	0	34.2940	0	27.119	0	223.9	0	70.5	0		8	0.01	0	0.000150	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		570.00	0	4.9710	0	34.2930	0	27.118	0	224.3	0	70.6	0		8	0.01	0	0.000148	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		568.00	0	4.9640	0	34.2920	0	27.118	0	224.7	0	70.8	0		8	0.01	0	0.000146	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		566.00	0	4.9880	0	34.2920	0	27.115	0	224.8	0	70.8	0		8	0.00	0	0.000148	0	1.77	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		564.00	0	4.9860	0	34.2890	0	27.113	0	225.1	0	70.9	0		8	0.01	0	0.000148	0	1.71	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		562.00	0	4.9640	0	34.2840	0	27.112	0	225.8	0	71.1	0		8	0.01	0	0.000218	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		560.00	0	4.9500	0	34.2810	0	27.111	0	226.8	0	71.4	0		8	0.01	0	0.000147	0	1.72	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		558.00	0	4.9390	0	34.2780	0	27.110	0	227.5	0	71.6	0		8	0.01	0	0.000150	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		556.00	0	4.9430	0	34.2760	0	27.108	0	228.1	0	71.8	0		8	0.00	0	0.000151	0	1.69	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		554.00	0	4.9830	0	34.2800	0	27.106	0	228.1	0	71.8	0		8	0.01	0	0.000151	0	1.72	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		552.00	0	5.0450	0	34.2870	0	27.105	0	227.5	0	71.8	0	28.60	0	0.01	0	0.000152	0	1.72	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		550.00	0	5.0680	0	34.2860	0	27.101	0	226.8	0	71.6	0		8	0.01	0	0.000158	0	1.70	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		548.00	0	5.0190	0	34.2760	0	27.099	0	227.9	0	71.8	0		8	0.01	0	0.000147	0	1.72	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		546.00	0	5.0270	0	34.2780	0	27.100	0	228.8	0	72.1	0		8	0.00	0	0.000146	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		544.00	0	5.2510	0	34.3030	0	27.094	0	226.9	0	71.9	0		8	0.01	0	0.000150	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		542.00	0	5.3340	0	34.3150	0	27.093	0	224.2	0	71.2	0		8	0.01	0	0.000150	0	1.73	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		540.00	0	5.4500	0	34.3320	0	27.093	0	221.7	0	70.6	0		8	0.01	0	0.000155	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		538.00	0	5.5280	0	34.3440	0	27.093	0	218.9	0	69.9	0		8	0.01	0	0.000153	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		536.00	0	5.5680	0	34.3500	0	27.093	0	217.2	0	69.4	0		8	0.01	0	0.000148	0	1.75	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		534.00	0	5.5970	0	34.3520	0	27.091	0	216.2	0	69.1	0		8	0.01	0	0.000154	0	1.77	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		532.00	0	5.7070	0	34.3670	0	27.089	0	214.9	0	68.9	0		8	0.01	0	0.000153	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		530.00	0	5.7300	0	34.3700	0	27.089	0	213.6	0	68.5	0		8	0.01	0	0.000153	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		528.00	0	5.7270	0	34.3690	0	27.088	0	213.1	0	68.3	0		8	0.01	0	0.000155	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		526.00	0	5.8310	0	34.3830	0	27.086	0	212.2	0	68.2	0		8	0.01	0	0.000153	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		524.00	0	5.9680	0	34.4000	0	27.083	0	209.8	0	67.7	0		8	0.01	0	0.000156	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		522.00	0	6.0930	0	34.4180	0	27.081	0	207.1	0	67.0	0		8	0.02	0	0.000156	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		520.00	0	6.1660	0	34.4290	0	27.080	0	204.6	0	66.3	0		8	0.01	0	0.000158	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		518.00	0	6.1920	0	34.4340	0	27.081	0	203.2	0	65.9	0		8	0.01	0	0.000158	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		516.00	0	6.2370	0	34.4410	0	27.081	0	202.1	0	65.6	0		8	0.01	0	0.000153	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		514.00	0	6.2560	0	34.4430	0	27.080	0	201.5	0	65.5	0		8	0.01	0	0.000159	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		512.00	0	6.2460	0	34.4400	0	27.079	0	201.5	0	65.4	0		8	0.01	0	0.000157	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		509.90	0	6.2690	0	34.4430	0	27.078	0	201.6	0	65.5	0		8	0.01	0	0.000160	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		508.00	0	6.3310	0	34.4500	0	27.076	0	201.1	0	65.4	0		8	0.01	0	0.000154	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		506.00	0	6.3440	0	34.4510	0	27.075	0	200.7	0	65.3	0		8	0.01	0	0.000159	0	1.85	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		504.00	0	6.3660	0	34.4510	0	27.072	0	200.7	0	65.4	0		8	0.01	0	0.000161	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		502.00	0	6.3720	0	34.4500	0	27.070	0	200.9	0	65.4	0	27.80	0	0.01	0	0.000157	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		500.00	0	6.4110	0	34.4540	0	27.068	0	200.8	0	65.5	0		8	0.01	0	0.000160	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		498.00	0	6.4350	0	34.4550	0	27.066	0	200.8	0	65.5	0		8	0.01	0	0.000169	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		496.00	0	6.4720	0	34.4580	0	27.063	0	200.6	0	65.5	0		8	0.02	0	0.000154	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		494.00	0	6.5000	0	34.4590	0	27.060	0	200.5	0	65.5	0		8	0.01	0	0.000157	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		492.00	0	6.4750	0	34.4520	0	27.058	0	201.2	0	65.7	0		8	0.01	0	0.000175	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		490.00	0	6.4980	0	34.4490	0	27.053	0	202.2	0	66.0	0		8	0.01	0	0.000159	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		488.00	0	6.5910	0	34.4580	0	27.048	0	202.3	0	66.2	0		8	0.01	0	0.000157	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		486.00	0	6.6370	0	34.4630	0	27.045	0	201.8	0	66.1	0		8	0.01	0	0.000168	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		484.00	0	6.6990	0	34.4690	0	27.042	0	201.4	0	66.1	0		8	0.01	0	0.000153	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		482.00	0	6.7410	0	34.4730	0	27.039	0	200.9	0	66.0	0		8	0.02	0	0.000159	0	1.84	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		480.00	0	6.7860	0	34.4780	0	27.037	0	200.6	0	66.0	0		8	0.01	0	0.000159	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		478.00	0	6.8000	0	34.4810	0	27.037	0	200.3	0	65.9	0		8	0.01	0	0.000158	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		476.00	0	6.8340	0	34.4850	0	27.036	0	199.9	0	65.8	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		474.00	0	6.8740	0	34.4880	0	27.033	0	199.6	0	65.8	0		8	0.01	0	0.000186	0	1.82	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		472.00	0	6.8850	0	34.4900	0	27.033	0	199.5	0	65.8	0		8	0.01	0	0.000160	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		470.00	0	6.9160	0	34.4930	0	27.031	0	199.3	0	65.8	0		8	0.01	0	0.000159	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		468.00	0	6.9450	0	34.4950	0	27.029	0	199.1	0	65.7	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		466.00	0	6.9830	0	34.5000	0	27.027	0	198.9	0	65.7	0		8	0.01	0	0.000160	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		464.00	0	7.0220	0	34.5040	0	27.025	0	198.5	0	65.7	0		8	0.01	0	0.000170	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		462.00	0	7.0740	0	34.5070	0	27.020	0	198.2	0	65.6	0		8	0.02	0	0.000165	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		460.00	0	7.1330	0	34.5100	0	27.014	0	198.1	0	65.7	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		458.00	0	7.1620	0	34.5110	0	27.011	0	198.5	0	65.9	0		8	0.01	0	0.000159	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		456.00	0	7.1700	0	34.5100	0	27.009	0	199.0	0	66.0	0		8	0.01	0	0.000159	0	1.83	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		454.00	0	7.1790	0	34.5100	0	27.008	0	199.5	0	66.2	0		8	0.01	0	0.000160	0	1.81	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		452.00	0	7.1920	0	34.5110	0	27.007	0	199.8	0	66.3	0	25.60	0	0.01	0	0.000162	0	1.75	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		450.00	0	7.2020	0	34.5120	0	27.006	0	199.9	0	66.4	0		8	0.02	0	0.000159	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		448.00	0	7.1980	0	34.5070	0	27.003	0	200.2	0	66.5	0		8	0.01	0	0.000162	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		446.00	0	7.1980	0	34.5040	0	27.001	0	201.0	0	66.8	0		8	0.01	0	0.000164	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		444.00	0	7.2160	0	34.5060	0	27.000	0	201.6	0	67.0	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		442.00	0	7.2590	0	34.5090	0	26.996	0	201.6	0	67.1	0		8	0.01	0	0.000153	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		440.00	0	7.2970	0	34.5130	0	26.994	0	201.7	0	67.1	0		8	0.01	0	0.000156	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		438.00	0	7.3460	0	34.5170	0	26.990	0	201.6	0	67.2	0		8	0.01	0	0.000159	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		436.00	0	7.3750	0	34.5210	0	26.989	0	201.6	0	67.2	0		8	0.02	0	0.000159	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		434.00	0	7.4220	0	34.5280	0	26.988	0	201.1	0	67.1	0		8	0.01	0	0.000159	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		432.00	0	7.4860	0	34.5350	0	26.984	0	200.5	0	67.0	0		8	0.01	0	0.000160	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		430.00	0	7.5330	0	34.5390	0	26.980	0	200.0	0	66.9	0		8	0.02	0	0.000180	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		428.00	0	7.5400	0	34.5370	0	26.978	0	200.3	0	67.1	0		8	0.01	0	0.000160	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		426.00	0	7.5510	0	34.5390	0	26.978	0	200.7	0	67.2	0		8	0.01	0	0.000173	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		424.00	0	7.5820	0	34.5420	0	26.976	0	200.6	0	67.2	0		8	0.01	0	0.000155	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		422.00	0	7.5930	0	34.5430	0	26.975	0	200.5	0	67.2	0		8	0.01	0	0.000165	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		420.00	0	7.6060	0	34.5420	0	26.972	0	200.8	0	67.3	0		8	0.01	0	0.000160	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		418.00	0	7.6190	0	34.5420	0	26.970	0	201.4	0	67.5	0		8	0.01	0	0.000161	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		416.00	0	7.6210	0	34.5420	0	26.970	0	201.8	0	67.7	0		8	0.01	0	0.000236	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		414.00	0	7.6540	0	34.5450	0	26.968	0	201.9	0	67.8	0		8	0.01	0	0.000157	0	1.78	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		412.00	0	7.7220	0	34.5530	0	26.964	0	201.6	0	67.8	0		8	0.01	0	0.000186	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		410.00	0	7.7550	0	34.5570	0	26.962	0	201.1	0	67.7	0		8	0.01	0	0.000167	0	1.77	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		408.00	0	7.7740	0	34.5600	0	26.962	0	200.9	0	67.6	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		406.00	0	7.8030	0	34.5630	0	26.960	0	200.7	0	67.6	0		8	0.01	0	0.000164	0	1.75	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		404.00	0	7.8360	0	34.5660	0	26.957	0	200.6	0	67.6	0		8	0.01	0	0.000159	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		402.00	0	7.8520	0	34.5680	0	26.957	0	200.6	0	67.7	0	24.00	0	0.02	0	0.000158	0	1.77	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		400.00	0	7.8670	0	34.5690	0	26.955	0	200.7	0	67.7	0		8	0.01	0	0.000164	0	1.77	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		398.00	0	7.8870	0	34.5680	0	26.952	0	201.1	0	67.9	0		8	0.01	0	0.000161	0	1.80	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		396.00	0	7.9170	0	34.5700	0	26.949	0	201.9	0	68.2	0		8	0.01	0	0.000166	0	1.79	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		394.00	0	7.9540	0	34.5720	0	26.945	0	202.1	0	68.3	0		8	0.01	0	0.000159	0	1.75	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		392.00	0	7.9800	0	34.5700	0	26.939	0	202.8	0	68.6	0		8	0.01	0	0.000174	0	1.74	0
0037SoOcn	2	C	12/11/2014	04:13	11.215	-39.361		390.00	0	8.0480	0	34.5780	0	26.935	0	203.3	0	68.9	0		8	0.00	0	0.000165	0	1.75	0
